评分,评论内容,评论时间,商品规格,清洗后评论,分词后评论,来源文件,情感分值,情感倾向
1,🎁宝贝质量很好，性能很棒！收到货第一时间打开看了，很不错👍，很满意😃，客服也有问必答，感谢🙏,2025年11月12日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",宝贝质量很好性能很棒收到货第一时间打开看了很不错很满意客服也有问必答感谢,宝贝 质量 性能 很棒 收到 第一 时间 打开 不错 满意 客服 有问必答 感谢,商品3.csv,0.999,正向
1,机器品相很好，商家也送了赠品，非常不错购物体验，值得推荐一款型号！！,2025年11月12日,"{'机身颜色': 'iQOO✖️王者荣耀十周年典藏版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",机器品相很好商家也送了赠品非常不错购物体验值得推荐一款型号,机器 品相 商家 赠品 非常 不错 购物 体验 值得 推荐 一款 型号,商品3.csv,0.9787,正向
1,手机非常的帅气好用 系统非常的流畅 手感一级帮的 一直支持这个iqoo手机 这次的体验感真的很不错值得购买哈哈哈哈😂 听我的买了没错啊,2025年11月12日,"{'机身颜色': '赛道版', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",手机非常的帅气好用 系统非常的流畅 手感一级帮的 一直支持这个手机 这次的体验感真的很不错值得购买哈哈哈哈 听我的买了没错啊,手机 非常 帅气 好用 系统 非常 流畅 手感 一级 一直 支持 这个 手机 这次 体验 真的 不错 值得 购买 哈哈哈哈 没错,商品3.csv,1.0,正向
1,屏幕用的三星的2k屏，色彩非常鲜艳，看起来非常不错潜望镜头用起来效果很好，充电也挺快的，超大电池可以用整整一天，非常的不错。,2025年11月12日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",屏幕用的三星的屏色彩非常鲜艳看起来非常不错潜望镜头用起来效果很好充电也挺快的超大电池可以用整整一天非常的不错,屏幕 三星 色彩 非常 鲜艳 看起来 非常 不错 潜望镜 头用 起来 效果 充电 挺快 超大 电池 可以 整整 一天 非常 不错,商品3.csv,0.9985,正向
1,从第一代买到现在了，质感品控都不错，暂时没有深度游戏过，玩王者画质拉满，亮度拉高，一个小时耗电15左右，算下来100/15=6.67，差不多能玩6-7小时。还是很耐用的，毕竟屏幕2K，推荐！！ ,2025年11月12日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+256GB'}",从第一代买到现在了质感品控都不错暂时没有深度游戏过玩王者画质拉满亮度拉高一个小时耗电左右算下来差不多能玩小时还是很耐用的毕竟屏幕推荐,第一代 现在 质感 品控 不错 暂时 没有 深度 游戏 王者 画质 拉满 亮度 拉高 一个 小时 耗电 左右 算下来 差不多 小时 还是 耐用 毕竟 屏幕 推荐,商品3.csv,0.9999,正向
1,拿到了三天了，实际使用流畅性很高，玩游戏很舒服，屏幕质感很高，👍十分有十分推荐哦，棒棒的,2025年11月12日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",拿到了三天了实际使用流畅性很高玩游戏很舒服屏幕质感很高十分有十分推荐哦棒棒的,拿到 三天 实际 使用 流畅性 玩游戏 舒服 屏幕 质感 十分 十分 推荐 棒棒,商品3.csv,1.0,正向
1,这次颜色我选了传奇版，我本来准备选凌云的，但是实机我去看了，传奇版我感觉更有质感，我更喜欢。 ,2025年11月12日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",这次颜色我选了传奇版我本来准备选凌云的但是实机我去看了传奇版我感觉更有质感我更喜欢,这次 颜色 我选 传奇 本来 准备 凌云 但是 实机 传奇 感觉 质感 喜欢,商品3.csv,1.0,正向
1,通信音质：挺好 游戏音效比某音博主所说的要好一点，屏幕除了边框稍厚一点完全没毛病，2k就是比1.5k强，别杠杠就是你赢。但想想2k看电影或者换机时比对自己以前的2k手机，会给你答案。性能没的说我随便跑了一次看图。其他也没啥夸的了，至少我实体店比对某加15，多开iqoo更丝滑。 ,2025年11月12日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",通信音质挺好 游戏音效比某音博主所说的要好一点屏幕除了边框稍厚一点完全没毛病就是比强别杠杠就是你赢但想想看电影或者换机时比对自己以前的手机会给你答案性能没的说我随便跑了一次看图其他也没啥夸的了至少我实体店比对某加多开更丝滑,通信 音质 游戏 音效 某音 博主 所说 一点 屏幕 除了 边框 稍厚 一点 完全 毛病 就是 比强别 杠杠 就是 想想看 电影 或者 换机 时比 自己 以前 手机 答案 性能 随便 一次 其他 至少 实体店 比对 某加 多开,商品3.csv,0.9997,正向
1,是理想中的产品，质量不错，物流也很快，值得点赞是理想中的产品，质量不错，物流也很快，值得点赞,2025年11月12日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",是理想中的产品质量不错物流也很快值得点赞是理想中的产品质量不错物流也很快值得点赞,理想 产品质量 不错 物流 很快 值得 点赞 理想 产品质量 不错 物流 很快 值得 点赞,商品3.csv,1.0,正向
1,感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手,2025年11月19日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",感觉实物比图片更好看价格和质量成正比这次购物非常满意喜欢的宝宝赶紧下手,感觉 实物 图片 更好 价格 质量 成正比 这次 购物 非常 满意 喜欢 宝宝 赶紧 下手,商品3.csv,0.9961,正向
1,手机刚买回来，物流挺快的，手机打游戏嘎嘎猛，巴适的很可以放心购买,2025年11月19日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",手机刚买回来物流挺快的手机打游戏嘎嘎猛巴适的很可以放心购买,手机 买回来 物流 挺快 手机 打游戏 嘎嘎 猛巴适 可以 放心 购买,商品3.csv,0.9996,正向
1,iqoo 15简直是神机😍。6.85英寸2K三星屏超清晰，玩游戏超稳。入手一段时间，体验良好。第五代骁龙8至尊版性能强劲，LPDDR5X Ultra+UFS4.1组合读写快。7000mAh电池搭配100W有线+40W无线闪充，续航无忧。后置三摄成像出色，值得推荐👍。,2025年11月1日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",简直是神机英寸三星屏超清晰玩游戏超稳入手一段时间体验良好第五代骁龙至尊版性能强劲 组合读写快电池搭配有线无线闪充续航无忧后置三摄成像出色值得推荐,简直 神机 英寸 三星 屏超 清晰 玩游戏 超稳 入手 一段时间 体验 良好 第五代 骁龙 至尊版 性能 强劲 组合 读写 电池 搭配 有线 无线 闪充 续航 无忧 后置 三摄 成像 出色 值得 推荐,商品3.csv,1.0,正向
1,iqoo凌云配色很不错，屏幕采用三星屏，很通透，刷新率也有144HZ搭配7000mmAh大容量电池，日常使用体验很好,2025年11月23日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",凌云配色很不错屏幕采用三星屏很通透刷新率也有搭配大容量电池日常使用体验很好,凌云 配色 不错 屏幕 采用 三星 通透 刷新率 搭配 大容量 电池 日常 使用 体验,商品3.csv,0.988,正向
1,iQOO×王者荣耀十周年典藏版的外观太戳我了!机身融入王者元素，细节拉满，拿在手里既有电竞感又有收藏价值，光看颜值就觉得超值～ 性能表现 上手后打游戏特别流畅，第五代骁龙 8 处理器加持，温控做得也不错，长时间玩王者手机也不会发烫，上分体验直接拉满! ,2025年11月6日,"{'机身颜色': 'iQOO✖️王者荣耀十周年典藏版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",王者荣耀十周年典藏版的外观太戳我了机身融入王者元素细节拉满拿在手里既有电竞感又有收藏价值光看颜值就觉得超值 性能表现 上手后打游戏特别流畅第五代骁龙  处理器加持温控做得也不错长时间玩王者手机也不会发烫上分体验直接拉满,王者 荣耀 十周年 典藏版 外观 机身 融入 王者 元素 细节 拉满 手里 既有 竞感 收藏 价值 光看 颜值 觉得 超值 性能 表现 上手 打游戏 特别 流畅 第五代 骁龙 处理器 加持 温控 不错 长时间 王者 手机 不会 发烫 上分 体验 直接 拉满,商品3.csv,1.0,正向
1,上一台iqoo真是用了5年才退休，性能等各方面是真没的说，要不是之前电池不行了，估计还不会换。 这次的新机很惊艳了，无论是操作速度，手感，和打游戏的流畅度都没的说，系统方面也是增加了很多便利也非常流畅，一直宣传的2k屏也是一绝。总体来说是真的用着很舒服的一台手机,2025年11月6日,"{'机身颜色': '赛道版', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",上一台真是用了年才退休性能等各方面是真没的说要不是之前电池不行了估计还不会换 这次的新机很惊艳了无论是操作速度手感和打游戏的流畅度都没的说系统方面也是增加了很多便利也非常流畅一直宣传的屏也是一绝总体来说是真的用着很舒服的一台手机,一台 真是 退休 性能 方面 要不是 之前 电池 不行 估计 不会 这次 新机 惊艳 无论是 操作速度 手感 打游戏 流畅 系统 方面 增加 很多 便利 非常 流畅 一直 宣传 一绝 总体 来说 真的 舒服 一台 手机,商品3.csv,1.0,正向
1,iQOO15真的太香了！传奇版的配色高级感满满，拿在手里质感十足。16GB大内存运行丝滑流畅，玩游戏、刷视频完全不卡顿，续航能力也很给力，一天下来电量还剩不少。拍照效果清晰，随手一拍就是大片，强烈推荐！,2025年11月6日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",真的太香了传奇版的配色高级感满满拿在手里质感十足大内存运行丝滑流畅玩游戏刷视频完全不卡顿续航能力也很给力一天下来电量还剩不少拍照效果清晰随手一拍就是大片强烈推荐,真的 太香 传奇 配色 高级 满满 手里 质感 十足 内存 运行 丝滑 流畅 玩游戏 视频 完全 不卡顿 续航 能力 一天 下来 电量 不少 拍照 效果 清晰 随手 一拍 就是 大片 强烈推荐,商品3.csv,1.0,正向
1,期待已久的梦中情机，终于等到一部各方面性能都比较出色的手机了，运行畅快，拍照清晰，续航很好，直屏+影像+水桶，拍照效果卓越，屏幕显示效果非常棒，各方面都非常完美！,2025年11月15日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '12GB+256GB'}",期待已久的梦中情机终于等到一部各方面性能都比较出色的手机了运行畅快拍照清晰续航很好直屏影像水桶拍照效果卓越屏幕显示效果非常棒各方面都非常完美,期待已久 情机 终于 等到 一部 方面 性能 比较 出色 手机 运行 畅快 拍照 清晰 续航 直屏 影像 水桶 拍照 效果 卓越 屏幕显示 效果 非常 方面 非常 完美,商品3.csv,1.0,正向
1,首次入手iqoo这款产品 颜值很高质量也很好 打游戏微微发热不卡顿 赠品也赋予的特别多 售后服务态度特别好 ,2025年11月15日,"{'机身颜色': '传奇版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",首次入手这款产品 颜值很高质量也很好 打游戏微微发热不卡顿 赠品也赋予的特别多 售后服务态度特别好,首次 入手 产品 颜值 高质量 打游戏 微微 发热 不卡顿 赠品 赋予 特别 售后服务 态度 特别,商品3.csv,1.0,正向
1,iQOO13换过来，年年换新机，也对比了x300，还是iQOO15好一点。电池更新几次系统后有增强。就是充电比上一代都慢了.... 通信音质：好，没问题。 其他特色：做工比iQOO13更精致一点。 显示效果：亮！比iQOO13亮很多，建议贴个AR抗反射钢化膜，大太阳底下真的完完全全看得清了！,2025年11月3日,"{'机身颜色': '赛道版', '套餐类型': '官方标配', '存储容量': '16GB+512GB'}",换过来年年换新机也对比了还是好一点电池更新几次系统后有增强就是充电比上一代都慢了 通信音质好没问题 其他特色做工比更精致一点 显示效果亮比亮很多建议贴个抗反射钢化膜大太阳底下真的完完全全看得清了,换过来 新机 对比 还是 一点 电池 更新 几次 系统 增强 就是 充电 比上 一代 通信 音质 问题 其他 特色 做工 精致 一点 显示 效果 比亮 很多 建议 贴个 反射 钢化 太阳 底下 真的 完完全全 看得清,商品3.csv,0.9183,正向
1,收到手机使用了一段时间，感觉还可以的。,2025年12月23日,"{'机身颜色': '凌云', '套餐类型': '官方标配', '存储容量': '16GB+1TB'}",收到手机使用了一段时间感觉还可以的,收到 手机 使用 一段时间 感觉 可以,商品3.csv,0.4588,中性
