商品ID,商品标题,价格,店铺名称,店铺标签,销量,产地,是否促销,秒杀信息,商品链接
1026760312152,M60正品5G大屏长续航学生智能手机1TB大内存电竞游戏百元备用机,298.00,原装正品特卖店,,12人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=440619323&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=qusYCUxvDHgpge3QISkW3rfif1NnTOpbToxpsHOw0qn3wLstMxQjhLQML75S2Be20Iy7n1KYepOKiEL5rxJk8rt2Pa
1014408952113,2026年新款国际版i15S 跨境外贸多语种智能手机可适用谷歌 国际版手机 海外版 国外香港台湾可用学生便宜大屏,348.00,乐恒创数码专营店,回头客4千,30人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=440619323&clk1=338f7cca440c87847e0428fc08531923&k=2105&e=UCkmvGjmeVIpge3QISkW3rfif1NnTOpbToxpsHOw0qn3wLstMxQjhLQML75S2Be20Iy7n1KYepNudKethyKweE5hua
1018789975242,简约波点凯蒂猫kitty适用苹果华为小米手机壳磁吸iPhone17promax新款16韩系15INS风14可爱小众13超好看手机壳,30.60,CASENIUNIU,回头客2千,3人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=440619323&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=JPeFums4vhcpge3QISkW3rfif1NnTOpbToxpsHOw0qn3wLstMxQjhLQML75S2Be20Iy7n1KYepNhYTuzgEEzDgd3jf
979154582999,【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体手机  安全加密三系统 礼品送礼 24期免息,29502.00,VERTU纬图旗舰店,7年老店,30人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=KgeJPBaXDzazX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNyTKSdumvQ5RY
994160488413,【国家补贴至高省500元】vivo S50 学生拍照大电池大内存手机 vivo手机官方旗舰店正品官网新款s30,2609.10,vivo手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=TLwBd5tpiaCzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FND8mgTPQ1wcQI
975622742895,新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3888.90,OPPO官方旗舰店,回头客40万,1万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=QIPTzDvFaGezX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOxLWeEx4bZOfu
1014320815912,终于找到了一款高性价比的手机，大屏幕，支持5G！,348.00,紫悦数码专营店,6年老店,200+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=i75Hx7pED5azX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FM1su4EoCTwBjK
988981343953,新品上市OPPOReno15正品新款学生智能宋雨琦精致小直屏2亿,2899.00,OPPO官方旗舰店,回头客40万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2113&e=aELVpf2LPuuzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FN1QWqZS6%2FGQ
972708634672,【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏手机iQOO官方旗舰店官网正品大内存iqoo15,4199.00,iQOO手机官方旗舰店,回头客30万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=vuOO1NZO0cazX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNpZEJRwrJrubB
863772049349,威图【女王节礼物 历史底价5折】VERTU 纬图META1双曲屏奢品双系统隐私安全加密AI智能体手机5G商务智能礼盒,10600.00,VERTU纬图旗舰店,7年老店,90人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=2f%2F6qYJK%2BhKzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNyTKSdumv
1021324474049,【新品上市 抢先付定】HONOR/荣耀Magic V6 折叠屏手机至臻黑钻屏 第五代骁龙8至尊  轻薄续航正品官方旗舰店,99999.00,荣耀官方旗舰店,回头客40万,,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2233&e=tBk8F8q9352zX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPQQ6Sayr%2FPU
978811354627,oneplusOPPO一加 15 新品上市第五代骁龙8至尊版性能旗舰手机游戏AI手,3674.00,一加官方旗舰店,回头客10万,2万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=rddrKBxZa0ezX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMeTCTLv%2FOAX
984462513803,【24期分期】REDMI K90红米k90手机官方旗舰店游戏拍照学生旗舰智能手机小米手机红米手机redmik90,2521.03,机御旗舰店,回头客4万,800+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=6t5mmfTO1t2zX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMFQAYPHm0IJ1c
993016602639,OPPO 一加 Ace 6T 第五代骁龙 8 超高刷电竞屏游戏AI手机一加,2399.00,一加官方旗舰店,回头客10万,3万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=e%2B9yO2JPEQizX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOeKlJPpwjeP
1003961525741,【享15%国补】vivo iQOO Z11 Turbo新品上市第五代骁龙8国家补贴大电池手机iQOO官方旗舰店官网大内存,2499.00,iQOO手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=cK74qxhu2BOzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNpZEJRwrJrubB
993986586355,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1850.00,祥瑞数码城,,300+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=ne6ZOmb%2B5EOzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOjVNSo0oKcB
921797054553,手机政府补贴M60pro官方旗舰店2026全新正品全面屏双卡双待5G手机,458.00,5G数码严选店,,300+人付款,广东 深圳,是,直降450元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=LiTPaNjHY3yzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOmGpACAk9psnL
960645178998,Apple/苹果 iPhone 14苹果12/13/14 国行正品5G全网通双卡手机,1410.00,融辉数码科技,,500+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=T7mmUPg%2FkluzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNGxp%2Fn9et
844758148374,【购机享3期免息】REDMI K80红米k80手机官方旗舰店游戏拍照学生国补智能手机小米手机红米手机redmik80,1999.00,小米官方旗舰店,回头客700万,30万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=HpXAKGKUZFCzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPOq2lH83ses%2
1010788400668,【2026新款】华强北17mini迷你小手机智能便携小巧小尺寸小屏幕儿童学生专用游戏安卓超小型备用机网红黑科技,366.00,紫悦数码专营店,6年老店,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=65TrStm2o%2FmzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FN2gY2daQ979
968794543088,国行正品 Apple/苹果 iPhone 14/苹果14/13/12全网通手机三期免息,1709.00,宏图数码科技,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=ABvgxjc2ZAizX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOwSnpeJYH99PU
1021739384303,暗黑风蝴蝶适用于苹果17promax手机壳复古简约iphoneair时尚15/14/13小众6/7/8plus时尚xs/xr女款12/11保护套,23.50,悠月旗舰店,回头客1万,9人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=qE%2FzAx95pt%2BzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMMV524yNU
1010969056730,【享全国10%国补】REDMI Turbo 5 Max新品红米手机小米手机小米官方旗舰店官网新品正品红米turbo5max,2199.00,小米官方旗舰店,回头客700万,3万+人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=x2OpcGb4L2GzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMS9HxrYHzWgPr
808125448354,【官方旗舰16Promax】正品全新16G+512G超薄大屏电竞八核游戏智能手机安卓学生价便宜百元备用机5G全网通,290.00,星联星手机专营店,,400+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=rULk%2B1NIOHuzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOLrp%2BmTpc
1009322116275,Apple/苹果 iPhone14 Promax正品国行双卡13ProMax苹果13 14手机,1910.00,华科数码城,,94人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=kev7ObzvmymzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPiPABWO7ciQqv
1027612532901,沙漠小猫适用苹果17手机壳iphone14情侣opporeno15小众findx9风景vivos50高级感x300/iqooz11turbo一加ace6/8,13.90,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2265&e=s2xtCZTgNcezX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMLZbAVlAEhcdr
1027194697974,碎花适用苹果17手机壳iphone14小清新opporeno15春天findx9夏天vivos50女款x300/iqooz11turbo/neo10一加ace6,12.10,凰族旗舰店,回头客2万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=fnSWxGfM2M2zX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMLZbAVlAEhcdr
1000069757229,Apple/苹果 iPhone12promax苹果12双卡5G国行苹果12pro正品手机,1380.00,城市科技数码,,55人付款,广东 广州,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=Dz8vAEmwVsyzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPeYLoUNHTrucy
1000341813964,Apple/苹果 iPhone 13 ProMax国行正品13pro苹果13手机双卡5G,1800.00,城市科技数码,,85人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=PcwJB1SNQOKzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPwUUIgHS50bsy
1024242167418,满屏玫瑰小花适用苹果17promax手机壳iPhone16华为mate60pro新款Pura80可爱reno15女vivos50软x300小米17荣耀,7.80,智隶数码配件专营店,回头客2万,7人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=0onh4Bzm5k6zX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMjx5p9%2BPyJQ
1026482261410,蓝莓星星kt猫适用苹果17promax手机壳高级全包iPhone16pro新款15plus可爱14pro日韩13promax女电镀皮质大视窗,19.90,光行者咦哟专卖店,,2人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=xHVpueZltRWzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOWVdDy16C1gyc
978803213000,趣味比奇堡居民适用iPhone17手机壳15Promax苹果16小米14一加13情侣iQOO11丑鱼mate70华为p60红米k80男reno12,12.10,星鹏米鹃专卖店,回头客1万,1人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=C%2B7rRRvZgmazX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMp%2B%2Bi%2
1024626791557,满屏紫蓝碎花适用苹果17promax手机壳全包高级iPhone16pro新款15plus韩系14pro仙女13promax女电镀羊皮大视窗,19.90,光行者咦哟专卖店,,3人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2253&e=9VZdX%2BSW7VOzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOWVdDy16C1g
959877633644,华为正品5G手机！全国联保 1年免费换新,298.00,原装正品特卖店,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2137&e=IHk6nvI9bf%2BzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FN5Pbyz6rzOQ
1015973932181,马年卡通史努比适用苹果华为小米手机壳磁吸iPhone17promax新款16艺术简约15卡通14创意趣味13小众高级手机壳,26.90,CASENIUNIU,回头客2千,2人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=daoyVg1XyfOzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMdzh1rIHCy8IF
975926041218,【品牌特卖 新品上市】原封正品便宜学生价AI语音红外摇控OTG大内存超薄大屏电竞游戏安卓备用全网通智能手机,358.20,深圳海创利华数码专营店,13年老店,100+人付款,广东 深圳,是,直降289.8元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=%2BF87ksCQ6HyzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FO9P75zg%2Fx
991782877436,Apple/苹果 iphone14 Promax 国行双卡5G全网通苹果14Pro正品手机,2260.00,融辉数码科技,,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=XWuUageYzyKzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNGxp%2Fn9etwX
1002407837634,【政府补贴】2026新款原装未拆封AI智能手机5G全网通6.5英寸大屏16G+512GB千百元学生老人便宜安卓工作备用机,298.00,启响数码专营店,,12人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=KkSFvZydmTCzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPseE2FydzQIo5
994124007239,16Pro Max 5G智能手机！512GB大内存！30天免费试用！,392.00,乐恒创数码专营店,回头客4千,18人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2093&e=57exLo11MMGzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOmK32iCeKO%2F
949925363711,Apple/苹果iPhone14ProMax手机14国行正品苹果14Pro双卡5G全网通,2200.00,铭源数码甄选,,88人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2221&e=%2FR9lPQ%2BBXMWzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMYMPdDewu
1024397171305,官方正品5G大屏长续航学生智能手机1024GB大内存电竞游戏备用机,298.00,原装正品特卖店,,11人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2169&e=dbmL5t7ENguzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOoH5gp6AaDZrq
670081034773,有内鬼终止交易手机壳适用14苹果16/15诺基亚13华为mate60pro老人机iphone17套50大哥大max老年机p70小米vivo,9.50,帕沃森数码旗舰店,回头客10万,100+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=%2F8pUQAX62hizX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOy4EDdbmYkn
962131856923,【手机政府补贴】2026新款国补5G智能手机超长续航超耐摔耐磨千百元中老人智能轻薄全面屏手机正品官方旗舰店,458.00,嘉宇金成数码专营店,回头客5千,200+人付款,广东 深圳,是,直降450元,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=C3z9m01GatOzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FNvnH54uoagZmJ
1027617889460,任意型号崩坏星穹铁道火花手机壳适用oppo苹果vivo小米iPhone华为红米荣耀黑鲨一加三星红魔谷歌传音保护套,15.80,爱疯数码DIY,12年老店,2人付款,广东 汕头,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=Ud14o9ah4F6zX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPtRSQRVLC7r3k
735475698321,超萌可爱小碎花爱心兔~少女心爆棚适用iphone17promax光面全包16菲林华为p70nova13小米opporeno14手机壳女生,20.20,呦呦case设计室,回头客1千,200+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=L7Q%2BW8rdlvqzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FM9GjCsfpPSh
1025290250797,【新品上市】OPPO Find N6 oppofindn6新款折叠屏手机 oppo手机旗舰官网正品店 oppofindn5大折叠手机,999999.00,OPPO欧曙专卖店,12年老店,0人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=xVKmKOdG3mKzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FML09CzzABN%2F
922363209569,朱志鑫同款手机壳适用苹果16华为mate60十字花iPhone17promax周边vivo14满印13OPPO小米15p明星Pura70联名12x,14.80,羽潮旗舰店,回头客7千,23人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=n%2FgQENqd%2FYmzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMNqTVrHFo
860059416160,Huawei/华为 nova 10 4G手机绮境森林超广角镜头超级快充256GB,879.00,星峰甄选,,26人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2145&e=5BgE40VGzV%2BzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPVrwH%2BNX6
1014408952113,2026年新款国际版i15S 跨境外贸多语种智能手机可适用谷歌 国际版手机 海外版 国外香港台湾可用学生便宜大屏,348.00,乐恒创数码专营店,回头客4千,30人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2105&e=w3sIvW4sUEKzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FOmK32iCeKO%2F
963693922812,Huawei/华为 nova 12 活力版骁龙778G鸿蒙前置拍照6000万正品手机,1047.00,星峰甄选,,1000+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2157&e=N4AzjGUSbrqzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FPVrwH%2BNX6gf
1018789975242,简约波点凯蒂猫kitty适用苹果华为小米手机壳磁吸iPhone17promax新款16韩系15INS风14可爱小众13超好看手机壳,30.60,CASENIUNIU,回头客2千,3人付款,北京,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=1844288180&clk1=338f7cca440c87847e0428fc08531923&k=2241&e=HI%2FHG7veqcyzX7xv67RjALQS8xbGTszrNfljTUBSQdjCvdFV7ktZXsuD2vFNHITuu1itNfTSN%2FMdzh1rIHCy8
994160488413,【国家补贴至高省500元】vivo S50 学生拍照大电池大内存手机 vivo手机官方旗舰店正品官网新款s30,2609.10,vivo手机官方旗舰店,回头客30万,,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2201&e=lBFy5phytbdWxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz5rbROp8g
979154582999,【旗舰新品 现货速发】威图VERTU纬图 AGENT Q奢品直面屏AI智能体手机  安全加密三系统 礼品送礼 24期免息,29502.00,VERTU纬图旗舰店,7年老店,30人付款,四川 成都,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=X9ag3uNLRcNWxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz7HROrJse
1014320815912,终于找到了一款高性价比的手机，大屏幕，支持5G！,348.00,紫悦数码专营店,6年老店,200+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2177&e=2fzQFEBM%2BiVWxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz55WfTp
972708634672,【享15%国补】vivo iQOO 15新品第五代骁龙8至尊版2K三星屏国补游戏手机iQOO官方旗舰店官网正品大内存iqoo15,4199.00,iQOO手机官方旗舰店,回头客30万,4万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2209&e=KyQ6PmWOh0xWxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz6rUZY%2F
975622742895,新品上市OPPO Find X9旗舰正品新款4K超清实况照片天玑9500,3888.90,OPPO官方旗舰店,回头客40万,1万+人付款,广东 东莞,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2125&e=a9uTWkh6G0tWxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz6vQ5D0cp
984462513803,【24期分期】REDMI K90红米k90手机官方旗舰店游戏拍照学生旗舰智能手机小米手机红米手机redmik90,2521.03,机御旗舰店,回头客4万,800+人付款,广东 深圳,是,,http://click.simba.taobao.com/cc_im?p=%CA%D6%BB%FA&s=508933260&clk1=338f7cca440c87847e0428fc08531923&k=2189&e=PrKXLsH73y9WxWtjj8olPSEzGvM2%2BhHj1ezr7k%2BtboJRS%2BH6pU7xe496wK8qbmozQAKNC%2FooPz7gWs6Y7l
